mx,my,mz 
-94.871796,-705.128235,-250.000015
-91.025642,-706.410278,-262.820526
-96.153847,-694.871826,-244.871796
-97.435898,-715.384644,-258.974365
-98.717949,-701.282104,-256.410278
-97.435898,-715.384644,-267.94873
-96.153847,-703.846191,-256.410278
-88.46154,-711.538513,-267.94873
-98.717949,-700.0,-247.435913
-97.435898,-710.256409,-265.384613
-91.025642,-703.846191,-243.589752
-91.025642,-708.974365,-258.974365
-87.179489,-698.717957,-246.153854
-94.871796,-707.692322,-264.10257
-93.589745,-712.820557,-247.435913
-97.435898,-711.538513,-260.256409
-94.871796,-706.410278,-252.564117
-92.307693,-707.692322,-255.12822
-105.128212,-700.0,-246.153854
-101.282051,-712.820557,-266.666687
-100.0,-705.128235,-248.717957
-96.153847,-708.974365,-262.820526
-94.871796,-706.410278,-247.435913
-89.743591,-707.692322,-265.384613
-98.717949,-702.564148,-248.717957
-82.051285,-711.538513,-270.512817
-97.435898,-700.0,-247.435913
-92.307693,-714.1026,-260.256409
-92.307693,-705.128235,-246.153854
-93.589745,-706.410278,-262.820526
-98.717949,-702.564148,-246.153854
-91.025642,-712.820557,-264.10257
-96.153847,-706.410278,-244.871796
-93.589745,-712.820557,-260.256409
-97.435898,-706.410278,-256.410278
-91.025642,-714.1026,-260.256409
-93.589745,-706.410278,-251.282059
-93.589745,-705.128235,-265.384613
-96.153847,-706.410278,-247.435913
-92.307693,-706.410278,-262.820526
-94.871796,-706.410278,-244.871796
-93.589745,-706.410278,-262.820526
-94.871796,-702.564148,-256.410278
-93.589745,-700.0,-269.230774
-97.435898,-701.282104,-248.717957
-100.0,-705.128235,-264.10257
-93.589745,-707.692322,-251.282059
-88.46154,-708.974365,-265.384613
-96.153847,-710.256409,-252.564117
-83.333336,-701.282104,-264.10257
-101.282051,-707.692322,-255.12822
-98.717949,-707.692322,-257.692322
-94.871796,-708.974365,-248.717957
-89.743591,-706.410278,-256.410278
-91.025642,-707.692322,-255.12822
-93.589745,-706.410278,-262.820526
-93.589745,-712.820557,-258.974365
-89.743591,-701.282104,-260.256409
-97.435898,-701.282104,-261.538483
-92.307693,-706.410278,-264.10257
-100.0,-706.410278,-255.12822
-96.153847,-703.846191,-255.12822
-97.435898,-707.692322,-256.410278
-101.282051,-706.410278,-253.846161
-97.435898,-703.846191,-253.846161
-92.307693,-707.692322,-257.692322
-96.153847,-707.692322,-246.153854
-89.743591,-708.974365,-261.538483
-91.025642,-706.410278,-246.153854
-102.564102,-707.692322,-261.538483
-93.589745,-706.410278,-251.282059
-93.589745,-708.974365,-258.974365
-93.589745,-706.410278,-253.846161
-92.307693,-707.692322,-264.10257
-91.025642,-710.256409,-248.717957
-96.153847,-706.410278,-267.94873
-96.153847,-706.410278,-250.000015
-91.025642,-702.564148,-260.256409
-89.743591,-708.974365,-261.538483
-97.435898,-712.820557,-260.256409
-94.871796,-701.282104,-255.12822
-101.282051,-705.128235,-262.820526
-96.153847,-716.666687,-247.435913
-100.0,-707.692322,-260.256409
-89.743591,-701.282104,-250.000015
-91.025642,-703.846191,-260.256409
-96.153847,-703.846191,-251.282059
-96.153847,-703.846191,-264.10257
-101.282051,-708.974365,-252.564117
-94.871796,-706.410278,-262.820526
-97.435898,-706.410278,-260.256409
-91.025642,-708.974365,-260.256409
-97.435898,-705.128235,-251.282059
-93.589745,-706.410278,-264.10257
-101.282051,-707.692322,-258.974365
-88.46154,-700.0,-255.12822
-93.589745,-705.128235,-248.717957
-91.025642,-702.564148,-258.974365
-97.435898,-698.717957,-255.12822
-96.153847,-705.128235,-257.692322
-94.871796,-706.410278,-251.282059
-92.307693,-710.256409,-258.974365
-98.717949,-705.128235,-252.564117
-92.307693,-702.564148,-260.256409
-97.435898,-700.0,-255.12822
-96.153847,-706.410278,-253.846161
-91.025642,-702.564148,-252.564117
-91.025642,-701.282104,-261.538483
-96.153847,-705.128235,-251.282059
-96.153847,-701.282104,-256.410278
-101.282051,-707.692322,-258.974365
-85.897438,-703.846191,-253.846161
-92.307693,-702.564148,-257.692322
-94.871796,-705.128235,-262.820526
-94.871796,-710.256409,-252.564117
-94.871796,-703.846191,-258.974365
-92.307693,-705.128235,-256.410278
-94.871796,-712.820557,-256.410278
-102.564102,-705.128235,-262.820526
-91.025642,-701.282104,-264.10257
-92.307693,-706.410278,-253.846161
-92.307693,-710.256409,-256.410278
-91.025642,-711.538513,-251.282059
-93.589745,-708.974365,-255.12822
-92.307693,-703.846191,-262.820526
-96.153847,-701.282104,-258.974365
-93.589745,-711.538513,-260.256409
-80.769234,-700.0,-256.410278
-94.871796,-708.974365,-261.538483
-91.025642,-706.410278,-255.12822
-100.0,-707.692322,-258.974365
-94.871796,-700.0,-255.12822
-92.307693,-706.410278,-253.846161
-94.871796,-705.128235,-258.974365
-98.717949,-703.846191,-261.538483
-96.153847,-707.692322,-255.12822
-91.025642,-711.538513,-265.384613
-96.153847,-711.538513,-255.12822
-93.589745,-710.256409,-250.000015
-93.589745,-706.410278,-253.846161
-94.871796,-702.564148,-251.282059
-88.46154,-705.128235,-251.282059
-92.307693,-707.692322,-262.820526
-89.743591,-702.564148,-250.000015
-92.307693,-715.384644,-253.846161
-92.307693,-705.128235,-250.000015
-93.589745,-708.974365,-255.12822
-97.435898,-701.282104,-255.12822
-102.564102,-703.846191,-252.564117
-91.025642,-706.410278,-255.12822
-103.846161,-711.538513,-251.282059
-92.307693,-705.128235,-255.12822
-94.871796,-703.846191,-253.846161
-85.897438,-703.846191,-256.410278
-97.435898,-708.974365,-258.974365
-96.153847,-702.564148,-252.564117
-93.589745,-706.410278,-251.282059
-92.307693,-707.692322,-251.282059
-97.435898,-714.1026,-253.846161
-96.153847,-703.846191,-256.410278
-96.153847,-707.692322,-260.256409
-101.282051,-698.717957,-261.538483
-96.153847,-714.1026,-261.538483
-92.307693,-701.282104,-253.846161
-91.025642,-708.974365,-260.256409
-93.589745,-703.846191,-260.256409
-97.435898,-710.256409,-257.692322
-97.435898,-698.717957,-253.846161
-91.025642,-711.538513,-260.256409
-89.743591,-700.0,-256.410278
-94.871796,-700.0,-257.692322
-96.153847,-700.0,-260.256409
-98.717949,-714.1026,-256.410278
-87.179489,-702.564148,-252.564117
-96.153847,-707.692322,-255.12822
-96.153847,-700.0,-261.538483
-98.717949,-711.538513,-257.692322
-89.743591,-696.15387,-255.12822
-102.564102,-711.538513,-258.974365
-92.307693,-697.435913,-255.12822
-94.871796,-710.256409,-260.256409
-98.717949,-702.564148,-255.12822
-98.717949,-706.410278,-256.410278
-91.025642,-702.564148,-250.000015
-96.153847,-708.974365,-262.820526
-97.435898,-708.974365,-255.12822
-93.589745,-712.820557,-264.10257
-96.153847,-705.128235,-256.410278
-96.153847,-711.538513,-255.12822
-92.307693,-707.692322,-247.435913
-94.871796,-714.1026,-260.256409
-91.025642,-701.282104,-253.846161
-92.307693,-707.692322,-261.538483
-100.0,-700.0,-258.974365
-107.692314,-702.564148,-246.153854
-88.46154,-707.692322,-260.256409
-88.46154,-700.0,-256.410278
-94.871796,-708.974365,-264.10257
-101.282051,-706.410278,-247.435913
-94.871796,-707.692322,-260.256409
-94.871796,-701.282104,-257.692322
-93.589745,-711.538513,-261.538483
-100.0,-705.128235,-248.717957
-92.307693,-714.1026,-261.538483
-92.307693,-705.128235,-251.282059
-102.564102,-708.974365,-264.10257
-88.46154,-700.0,-244.871796
-93.589745,-711.538513,-261.538483
-93.589745,-700.0,-250.000015
-94.871796,-715.384644,-264.10257
-93.589745,-701.282104,-243.589752
-93.589745,-710.256409,-255.12822
-103.846161,-703.846191,-252.564117
-93.589745,-712.820557,-255.12822
-92.307693,-700.0,-247.435913
-96.153847,-712.820557,-255.12822
-92.307693,-701.282104,-250.000015
-91.025642,-714.1026,-261.538483
-94.871796,-698.717957,-242.307693
-92.307693,-708.974365,-261.538483
-96.153847,-702.564148,-251.282059
-91.025642,-706.410278,-264.10257
-100.0,-700.0,-248.717957
-92.307693,-714.1026,-261.538483
-96.153847,-702.564148,-250.000015
-93.589745,-715.384644,-262.820526
-94.871796,-702.564148,-260.256409
-101.282051,-707.692322,-247.435913
-91.025642,-706.410278,-256.410278
-100.0,-706.410278,-248.717957
-92.307693,-701.282104,-255.12822
-93.589745,-706.410278,-256.410278
-93.589745,-706.410278,-261.538483
-92.307693,-707.692322,-251.282059
-92.307693,-712.820557,-264.10257
-96.153847,-710.256409,-246.153854
-93.589745,-706.410278,-260.256409
-93.589745,-708.974365,-256.410278
-89.743591,-705.128235,-261.538483
-102.564102,-707.692322,-246.153854
-96.153847,-703.846191,-265.384613
-94.871796,-705.128235,-257.692322
-91.025642,-702.564148,-262.820526
-100.0,-703.846191,-251.282059
-94.871796,-705.128235,-257.692322
-91.025642,-706.410278,-256.410278
-94.871796,-705.128235,-255.12822
-93.589745,-708.974365,-255.12822
-93.589745,-706.410278,-258.974365
-94.871796,-706.410278,-261.538483
-94.871796,-701.282104,-265.384613
-96.153847,-706.410278,-253.846161
-92.307693,-711.538513,-256.410278
-94.871796,-705.128235,-258.974365
-96.153847,-698.717957,-258.974365
-89.743591,-706.410278,-256.410278
-91.025642,-707.692322,-257.692322
-97.435898,-703.846191,-246.153854
-96.153847,-705.128235,-262.820526
-97.435898,-702.564148,-250.000015
-92.307693,-711.538513,-264.10257
-101.282051,-710.256409,-250.000015
-98.717949,-708.974365,-262.820526
-94.871796,-706.410278,-256.410278
-97.435898,-712.820557,-262.820526
-91.025642,-703.846191,-255.12822
-97.435898,-711.538513,-260.256409
-93.589745,-697.435913,-257.692322
-93.589745,-712.820557,-262.820526
-87.179489,-701.282104,-251.282059
-89.743591,-705.128235,-260.256409
-91.025642,-705.128235,-262.820526
-96.153847,-701.282104,-256.410278
-93.589745,-705.128235,-255.12822
-91.025642,-707.692322,-256.410278
-97.435898,-702.564148,-258.974365
-92.307693,-705.128235,-261.538483
-91.025642,-706.410278,-248.717957
-94.871796,-706.410278,-260.256409
-94.871796,-702.564148,-255.12822
-89.743591,-705.128235,-257.692322
-100.0,-697.435913,-248.717957
-103.846161,-705.128235,-261.538483
-93.589745,-702.564148,-261.538483
-92.307693,-707.692322,-264.10257
-100.0,-707.692322,-255.12822
-94.871796,-707.692322,-256.410278
-92.307693,-701.282104,-258.974365
-91.025642,-705.128235,-256.410278
-96.153847,-707.692322,-252.564117
-93.589745,-705.128235,-261.538483
-98.717949,-703.846191,-258.974365
-91.025642,-706.410278,-265.384613
-97.435898,-701.282104,-260.256409
-92.307693,-707.692322,-262.820526
-96.153847,-707.692322,-253.846161
-91.025642,-705.128235,-260.256409
-98.717949,-708.974365,-247.435913
-93.589745,-706.410278,-265.384613
-98.717949,-703.846191,-252.564117
-89.743591,-708.974365,-251.282059
-93.589745,-703.846191,-258.974365
-89.743591,-706.410278,-260.256409
-92.307693,-706.410278,-253.846161
-89.743591,-706.410278,-253.846161
-91.025642,-702.564148,-258.974365
-92.307693,-712.820557,-260.256409
-94.871796,-705.128235,-255.12822
-88.46154,-707.692322,-261.538483
-97.435898,-701.282104,-255.12822
-96.153847,-712.820557,-260.256409
-97.435898,-707.692322,-260.256409
-85.897438,-700.0,-258.974365
-89.743591,-702.564148,-258.974365
-92.307693,-703.846191,-260.256409
-96.153847,-703.846191,-260.256409
-92.307693,-714.1026,-258.974365
-94.871796,-707.692322,-258.974365
-100.0,-705.128235,-258.974365
-100.0,-706.410278,-257.692322
-97.435898,-706.410278,-250.000015
-91.025642,-705.128235,-256.410278
-92.307693,-711.538513,-253.846161
-96.153847,-702.564148,-261.538483
-91.025642,-711.538513,-262.820526
-97.435898,-707.692322,-258.974365
-98.717949,-701.282104,-257.692322
-94.871796,-706.410278,-262.820526
-94.871796,-707.692322,-260.256409
-93.589745,-708.974365,-260.256409
-91.025642,-705.128235,-250.000015
-94.871796,-701.282104,-265.384613
-101.282051,-705.128235,-257.692322
-91.025642,-705.128235,-252.564117
-94.871796,-696.15387,-261.538483
-92.307693,-708.974365,-258.974365
-102.564102,-705.128235,-253.846161
-91.025642,-707.692322,-260.256409
-97.435898,-703.846191,-260.256409
-93.589745,-706.410278,-260.256409
-92.307693,-706.410278,-252.564117
-93.589745,-712.820557,-262.820526
-92.307693,-705.128235,-251.282059
-92.307693,-705.128235,-262.820526
-92.307693,-701.282104,-250.000015
-92.307693,-698.717957,-261.538483
-93.589745,-706.410278,-255.12822
-93.589745,-705.128235,-256.410278
-98.717949,-706.410278,-258.974365
-92.307693,-711.538513,-258.974365
-89.743591,-706.410278,-250.000015
-94.871796,-707.692322,-264.10257
-96.153847,-715.384644,-248.717957
-92.307693,-715.384644,-261.538483
-97.435898,-707.692322,-253.846161
-88.46154,-707.692322,-256.410278
-92.307693,-698.717957,-257.692322
-94.871796,-705.128235,-257.692322
-94.871796,-707.692322,-251.282059
-94.871796,-710.256409,-265.384613
-98.717949,-707.692322,-248.717957
-94.871796,-705.128235,-264.10257
-94.871796,-706.410278,-246.153854
-102.564102,-706.410278,-258.974365
-89.743591,-703.846191,-261.538483
-94.871796,-715.384644,-261.538483
-94.871796,-701.282104,-252.564117
-89.743591,-707.692322,-262.820526
-101.282051,-702.564148,-253.846161
-89.743591,-708.974365,-258.974365
-94.871796,-703.846191,-252.564117
-92.307693,-710.256409,-260.256409
-98.717949,-711.538513,-246.153854
-91.025642,-707.692322,-258.974365
-93.589745,-706.410278,-247.435913
-98.717949,-707.692322,-261.538483
-94.871796,-710.256409,-251.282059
-93.589745,-707.692322,-261.538483
-100.0,-703.846191,-250.000015
-85.897438,-707.692322,-252.564117
-96.153847,-702.564148,-248.717957
-96.153847,-710.256409,-256.410278
-92.307693,-707.692322,-252.564117
-91.025642,-708.974365,-253.846161
-98.717949,-700.0,-247.435913
-87.179489,-715.384644,-260.256409
-96.153847,-694.871826,-253.846161
-92.307693,-708.974365,-266.666687
-97.435898,-705.128235,-248.717957
-96.153847,-706.410278,-262.820526
-96.153847,-702.564148,-255.12822
-92.307693,-715.384644,-260.256409
-96.153847,-698.717957,-250.000015
-91.025642,-705.128235,-267.94873
-91.025642,-714.1026,-255.12822
-103.846161,-707.692322,-257.692322
-96.153847,-708.974365,-260.256409
-100.0,-710.256409,-251.282059
-94.871796,-708.974365,-257.692322
-97.435898,-707.692322,-252.564117
-89.743591,-701.282104,-262.820526
-100.0,-708.974365,-247.435913
-87.179489,-705.128235,-264.10257
-89.743591,-707.692322,-250.000015
-89.743591,-705.128235,-261.538483
-93.589745,-701.282104,-250.000015
-100.0,-708.974365,-260.256409
-94.871796,-702.564148,-251.282059
-91.025642,-714.1026,-255.12822
-87.179489,-700.0,-253.846161
-100.0,-710.256409,-256.410278
-96.153847,-693.589783,-251.282059
-96.153847,-707.692322,-258.974365
-92.307693,-705.128235,-250.000015
-93.589745,-708.974365,-265.384613
-97.435898,-707.692322,-264.10257
-94.871796,-706.410278,-250.000015
-94.871796,-707.692322,-260.256409
-97.435898,-716.666687,-252.564117
-96.153847,-706.410278,-252.564117
-98.717949,-707.692322,-248.717957
-97.435898,-705.128235,-261.538483
-96.153847,-705.128235,-257.692322
-98.717949,-708.974365,-265.384613
-102.564102,-701.282104,-251.282059
-101.282051,-708.974365,-251.282059
-97.435898,-702.564148,-253.846161
-93.589745,-711.538513,-262.820526
-89.743591,-700.0,-250.000015
-94.871796,-714.1026,-262.820526
-96.153847,-707.692322,-253.846161
-100.0,-702.564148,-248.717957
-93.589745,-703.846191,-264.10257
-92.307693,-707.692322,-258.974365
-87.179489,-702.564148,-260.256409
-101.282051,-705.128235,-255.12822
-91.025642,-701.282104,-262.820526
-89.743591,-707.692322,-256.410278
-94.871796,-702.564148,-258.974365
-91.025642,-706.410278,-253.846161
-89.743591,-702.564148,-264.10257
-93.589745,-706.410278,-255.12822
-88.46154,-703.846191,-256.410278
-96.153847,-706.410278,-251.282059
-93.589745,-706.410278,-262.820526
-94.871796,-706.410278,-260.256409
-96.153847,-700.0,-258.974365
-98.717949,-708.974365,-253.846161
-93.589745,-711.538513,-265.384613
-92.307693,-702.564148,-248.717957
-93.589745,-703.846191,-258.974365
-96.153847,-702.564148,-248.717957
-92.307693,-705.128235,-265.384613
-93.589745,-706.410278,-251.282059
-93.589745,-705.128235,-260.256409
